Log file open, 01/09/23 09:30:43
[2023.01.09-08.30.55:826][  0]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=1
[2023.01.09-08.30.55:827][  0]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=1
[2023.01.09-08.30.55:827][  0]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=1
[2023.01.09-08.30.55:827][  0]LogInit: FAudioDevice initialized.
[2023.01.09-08.30.55:827][  0]LogAudio: Display: Audio Device (ID: 1) registered with world 'Untitled'.
[2023.01.09-08.30.55:846][  0]LogCsvProfiler: Display: Metadata set : largeworldcoordinates="1"
[2023.01.09-08.30.55:856][  0]LogLiveCoding: Display: Starting LiveCoding
[2023.01.09-08.30.55:856][  0]LogLiveCoding: Display: LiveCodingConsole Arguments: UnrealEditor Win64 Development
[2023.01.09-08.30.55:858][  0]LogLiveCoding: Display: First instance in process group "UE_SpellVFX_0x55326c94", spawning console
[2023.01.09-08.30.55:863][  0]LogLiveCoding: Display: Waiting for server
[2023.01.09-08.30.56:383][  0]LogLiveCoding: Display: Successfully initialized, removing startup thread
[2023.01.09-08.30.56:445][  0]LogInit: Transaction tracking system initialized
[2023.01.09-08.30.56:497][  0]LogSourceControl: Display: Uncontrolled Changelist persistency file loaded E:/Uni/Master/Practicas Curso/SpellVFX/SpellVFX/Saved/SourceControl/UncontrolledChangelists.json
[2023.01.09-08.30.56:497][  0]LogSourceControl: Uncontrolled asset enumeration started...
[2023.01.09-08.30.56:519][  0]LogSourceControl: Uncontrolled asset enumeration finished in 0.021938 seconds (Found 116 uncontrolled assets)
[2023.01.09-08.30.56:541][  0]BlueprintLog: New page: Editor Load
[2023.01.09-08.30.56:721][  0]LocalizationService: Localization service is disabled
[2023.01.09-08.30.56:763][  0]TimingProfiler: Initialize
[2023.01.09-08.30.56:764][  0]TimingProfiler: OnSessionChanged
[2023.01.09-08.30.56:764][  0]LoadingProfiler: Initialize
[2023.01.09-08.30.56:764][  0]LoadingProfiler: OnSessionChanged
[2023.01.09-08.30.56:764][  0]NetworkingProfiler: Initialize
[2023.01.09-08.30.56:764][  0]NetworkingProfiler: OnSessionChanged
[2023.01.09-08.30.56:764][  0]MemoryProfiler: Initialize
[2023.01.09-08.30.56:764][  0]MemoryProfiler: OnSessionChanged
[2023.01.09-08.30.57:200][  0]LogFileCache: Scanning file cache for directory 'E:/Uni/Master/Practicas Curso/SpellVFX/SpellVFX/Content/' took 0.01s
[2023.01.09-08.30.57:343][  0]LogEditorDomain: Display: Class /Script/AnimationData.AnimationSequencerDataModel is imported by a package but does not exist in memory. EditorDomain keys for packages using it will be invalid if it still exists.
	To clear this message, resave packages that use the deleted class, or load its module earlier than the packages that use it are referenced.
[2023.01.09-08.30.57:380][  0]LogLevelSequenceEditor: LevelSequenceEditor subsystem initialized.
[2023.01.09-08.30.57:699][  0]LogInit: Display: Engine is initialized. Leaving FEngineLoop::Init()
[2023.01.09-08.30.57:702][  0]SourceControl: Source control is disabled
[2023.01.09-08.30.57:702][  0]LogUnrealEdMisc: Loading editor; pre map load, took 15.047
[2023.01.09-08.30.57:702][  0]Cmd: MAP LOAD FILE="E:/Uni/Master/Practicas Curso/SpellVFX/SpellVFX/Content/Levels/LVL_FX.umap" TEMPLATE=0 SHOWPROGRESS=1 FEATURELEVEL=4
[2023.01.09-08.30.57:708][  0]LightingResults: New page: Lighting Build
[2023.01.09-08.30.57:714][  0]LogWorld: UWorld::CleanupWorld for Untitled, bSessionEnded=true, bCleanupResources=true
[2023.01.09-08.30.57:714][  0]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.09-08.30.57:714][  0]MapCheck: New page: Map Check
[2023.01.09-08.30.57:714][  0]LightingResults: New page: Lighting Build
[2023.01.09-08.30.57:730][  0]LogAudio: Display: Audio Device unregistered from world 'None'.
[2023.01.09-08.30.57:734][  0]LogUObjectHash: Compacting FUObjectHashTables data took   0.53ms
[2023.01.09-08.30.59:598][  0]LogNiagara: Error: Found circular dependency involving emitter 'VerticalInitiator' in system 'NS_SpellBlocking'. The execution order will be undefined.
[2023.01.09-08.30.59:917][  0]LogNiagara: Error: Found circular dependency involving emitter 'VerticalInitiator' in system 'NS_SpellBlocking'. The execution order will be undefined.
[2023.01.09-08.30.59:929][  0]LogAudio: Display: Audio Device (ID: 1) registered with world 'LVL_FX'.
[2023.01.09-08.30.59:931][  0]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.01.09-08.30.59:931][  0]LogAIModule: Creating AISystem for world LVL_FX
[2023.01.09-08.30.59:947][  0]LogEditorServer: Finished looking for orphan Actors (0.000 secs)
[2023.01.09-08.30.59:980][  0]LogUObjectHash: Compacting FUObjectHashTables data took   1.14ms
[2023.01.09-08.30.59:981][  0]Cmd: MAP CHECKDEP NOCLEARLOG
[2023.01.09-08.30.59:981][  0]MapCheck: Map check complete: 0 Error(s), 0 Warning(s), took 0,223ms to complete.
[2023.01.09-08.30.59:981][  0]LogFileHelpers: Loading map 'LVL_FX' took 2.280
[2023.01.09-08.31.00:015][  0]LogUnrealEdMisc: Total Editor Startup Time, took 17.362
[2023.01.09-08.31.00:015][  0]LogShaderCompilers: Display: ================================================
[2023.01.09-08.31.00:015][  0]LogShaderCompilers: Display: === FShaderJobCache stats ===
[2023.01.09-08.31.00:015][  0]LogShaderCompilers: Display: Total job queries 0, among them cache hits 0 (0.00%)
[2023.01.09-08.31.00:015][  0]LogShaderCompilers: Display: Tracking 0 distinct input hashes that result in 0 distinct outputs (0.00%)
[2023.01.09-08.31.00:015][  0]LogShaderCompilers: Display: RAM used: 0.00 MB (0.00 GB) of 1638.40 MB (1.60 GB) budget. Usage: 0.00%
[2023.01.09-08.31.00:016][  0]LogShaderCompilers: Display: === Shader Compilation stats ===
[2023.01.09-08.31.00:016][  0]LogShaderCompilers: Display: Shaders Compiled: 0
[2023.01.09-08.31.00:016][  0]LogShaderCompilers: Display: Jobs assigned 0, completed 0 (0.00%)
[2023.01.09-08.31.00:016][  0]LogShaderCompilers: Display: Time at least one job was in flight (either pending or executed): 0.00 s
[2023.01.09-08.31.00:016][  0]LogShaderCompilers: Display: ================================================
[2023.01.09-08.31.00:135][  0]LogSlate: The tab "LevelEditorToolBar" attempted to spawn in layout 'LevelEditor_Layout_v1.8' but failed for some reason. It will not be displayed.
[2023.01.09-08.31.00:161][  0]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.09-08.31.00:168][  0]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.09-08.31.00:174][  0]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.09-08.31.00:180][  0]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.09-08.31.00:259][  0]LogPakFile: Display: Mounted Pak file 'C:/Program Files/Epic Games/UE_5.1/FeaturePacks/StarterContent.upack', mount point: 'root:/'
[2023.01.09-08.31.00:268][  0]LogPakFile: Display: Mounted Pak file 'C:/Program Files/Epic Games/UE_5.1/FeaturePacks/TP_FirstPerson.upack', mount point: 'root:/'
[2023.01.09-08.31.00:275][  0]LogPakFile: Display: Mounted Pak file 'C:/Program Files/Epic Games/UE_5.1/FeaturePacks/TP_FirstPersonBP.upack', mount point: 'root:/'
[2023.01.09-08.31.00:282][  0]LogPakFile: Display: Mounted Pak file 'C:/Program Files/Epic Games/UE_5.1/FeaturePacks/TP_HandheldARBP.upack', mount point: 'root:/'
[2023.01.09-08.31.00:291][  0]LogPakFile: Display: Mounted Pak file 'C:/Program Files/Epic Games/UE_5.1/FeaturePacks/TP_ThirdPerson.upack', mount point: 'root:/'
[2023.01.09-08.31.00:299][  0]LogPakFile: Display: Mounted Pak file 'C:/Program Files/Epic Games/UE_5.1/FeaturePacks/TP_ThirdPersonBP.upack', mount point: 'root:/'
[2023.01.09-08.31.00:306][  0]LogPakFile: Display: Mounted Pak file 'C:/Program Files/Epic Games/UE_5.1/FeaturePacks/TP_TopDown.upack', mount point: 'root:/'
[2023.01.09-08.31.00:314][  0]LogPakFile: Display: Mounted Pak file 'C:/Program Files/Epic Games/UE_5.1/FeaturePacks/TP_TopDownBP.upack', mount point: 'root:/'
[2023.01.09-08.31.00:323][  0]LogPakFile: Display: Mounted Pak file 'C:/Program Files/Epic Games/UE_5.1/FeaturePacks/TP_VehicleAdvBP.upack', mount point: 'root:/'
[2023.01.09-08.31.00:329][  0]LogPakFile: Display: Mounted Pak file 'C:/Program Files/Epic Games/UE_5.1/FeaturePacks/TP_VirtualRealityBP.upack', mount point: 'root:/'
[2023.01.09-08.31.00:780][  0]LogSlate: Took 0.000257 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Regular.ttf' (155K)
[2023.01.09-08.31.00:784][  0]LogSlate: Took 0.000491 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Bold.ttf' (160K)
[2023.01.09-08.31.00:798][  0]LogSlate: Took 0.006878 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Italic.ttf' (157K)
[2023.01.09-08.31.00:809][  0]LogSlate: Took 0.009246 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/DroidSansMono.ttf' (77K)
[2023.01.09-08.31.00:909][  0]LogViewport: Scene viewport resized to 1606x760, mode Windowed.
[2023.01.09-08.31.01:023][  0]LogSlate: Took 0.008439 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Light.ttf' (167K)
[2023.01.09-08.31.02:120][  0]LogStall: Startup...
[2023.01.09-08.31.02:123][  0]LogStall: Startup complete.
[2023.01.09-08.31.02:135][  0]LogLoad: (Engine Initialization) Total time: 19.48 seconds
[2023.01.09-08.31.02:135][  0]LogLoad: (Engine Initialization) Total Blueprint compile time: 0.00 seconds
[2023.01.09-08.31.02:293][  0]LogAssetRegistry: Asset discovery search completed in 13.7002 seconds
[2023.01.09-08.31.02:348][  0]LogCollectionManager: Fixed up redirectors for 0 collections in 0.000014 seconds (updated 0 objects)
[2023.01.09-08.31.03:369][  0]LogTurnkeySupport: Turnkey Device: Win64@AJMSI: (Name=AJMSI, Type=Computer, Status=Valid, , Flags="Device_InstallSoftwareValid")
[2023.01.09-08.31.03:371][  0]LogContentStreaming: Texture pool size now 1000 MB
[2023.01.09-08.31.07:451][132]LogPackageName: Warning: FPackagePath::TryFromMountedName was passed an ObjectPath (/Game/Sequence/SpellSequence.SpellSequence) rather than a PackageName or FilePath; it will be converted to the PackageName. Accepting ObjectPaths is deprecated behavior and will be removed in a future release; TryFromMountedName will fail on ObjectPaths.
[2023.01.09-08.31.07:534][132]LogAssetEditorSubsystem: Opening Asset editor for LevelSequence /Game/Sequence/SpellSequence.SpellSequence
[2023.01.09-08.31.07:729][132]LogSlate: Took 0.008304 seconds to synchronously load lazily loaded font '../../../Engine/Content/Editor/Slate/Fonts/FontAwesome.ttf' (139K)
[2023.01.09-08.31.09:774][204]LogNiagara: Error: Found circular dependency involving emitter 'VerticalInitiator' in system 'NS_SpellBlocking'. The execution order will be undefined.
[2023.01.09-08.31.09:790][204]LogNiagara: Compiling System NiagaraSystem /Game/FX/Blocking/NS_SpellBlocking.NS_SpellBlocking took 10.033301 sec (time since issued), 11.991064 sec (combined shader worker time).
[2023.01.09-08.32.22:850][579]LogAssetEditorSubsystem: Opening Asset editor for NiagaraSystem /Game/FX/Blocking/NS_SpellBlocking.NS_SpellBlocking
[2023.01.09-08.32.22:962][579]LogNiagara: Error: Found circular dependency involving emitter 'VerticalInitiator' in system 'NS_SpellBlocking'. The execution order will be undefined.
[2023.01.09-08.32.22:968][579]LogNiagara: Error: Found circular dependency involving emitter 'VerticalInitiator' in system 'NS_SpellBlocking'. The execution order will be undefined.
[2023.01.09-08.32.24:226][579]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.01.09-08.32.24:296][579]LogStaticMesh: Display: Waiting for static meshes to be ready 0/1 (/Engine/EditorMeshes/AssetViewer/Sphere_inversenormals) ...
[2023.01.09-08.32.24:344][579]LogStaticMesh: Display: Waiting for static meshes to be ready 0/1 (/Engine/EditorMeshes/AssetViewer/Floor_Mesh) ...
[2023.01.09-08.32.24:569][579]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.01.09-08.32.24:851][579]LogStall: Stall detector 'UAssetEditorSubsystem::OpenEditorForAsset' exceeded budget of 2.000000s, reporting...
[2023.01.09-08.32.26:793][579]LogStall: Stall detector 'UAssetEditorSubsystem::OpenEditorForAsset' report submitted, and took 0.049895s
[2023.01.09-08.32.26:923][579]LogStall: Stall detector 'UAssetEditorSubsystem::OpenEditorForAsset' complete in 0.005747s (0.176162s overbudget)
[2023.01.09-08.32.27:359][579]LogSlate: Took 0.000324 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-BoldCondensed.ttf' (158K)
[2023.01.09-08.32.27:367][579]LogViewport: Scene viewport resized to 502x539, mode Windowed.
[2023.01.09-08.32.31:292][666]LogNiagara: Error: Found circular dependency involving emitter 'VerticalInitiator' in system 'NS_SpellBlocking'. The execution order will be undefined.
[2023.01.09-08.32.31:301][666]LogNiagara: Compiling System NiagaraSystem /Game/FX/Blocking/NS_SpellBlocking.NS_SpellBlocking took 8.399112 sec (time since issued), 43.540863 sec (combined shader worker time).
[2023.01.09-08.32.32:705][695]45171_NS_SpellBlocking_MessageLog: System successfully compiled.
[2023.01.09-08.34.05:502][671]LogNiagara: Error: Found circular dependency involving emitter 'VerticalInitiator' in system 'NS_SpellBlocking'. The execution order will be undefined.
[2023.01.09-08.34.05:524][671]LogNiagara: Error: Found circular dependency involving emitter 'VerticalInitiator' in system 'NS_SpellBlocking'. The execution order will be undefined.
[2023.01.09-08.34.05:544][671]LogNiagara: Error: Found circular dependency involving emitter 'VerticalInitiator' in system 'NS_SpellBlocking'. The execution order will be undefined.
[2023.01.09-08.34.05:564][671]LogNiagara: Error: Found circular dependency involving emitter 'VerticalInitiator' in system 'NS_SpellBlocking'. The execution order will be undefined.
[2023.01.09-08.34.05:584][671]LogNiagara: Error: Found circular dependency involving emitter 'VerticalInitiator' in system 'NS_SpellBlocking'. The execution order will be undefined.
[2023.01.09-08.34.05:605][671]LogNiagara: Error: Found circular dependency involving emitter 'VerticalInitiator' in system 'NS_SpellBlocking'. The execution order will be undefined.
[2023.01.09-08.34.05:625][671]LogNiagara: Error: Found circular dependency involving emitter 'VerticalInitiator' in system 'NS_SpellBlocking'. The execution order will be undefined.
[2023.01.09-08.34.05:646][671]LogNiagara: Error: Found circular dependency involving emitter 'VerticalInitiator' in system 'NS_SpellBlocking'. The execution order will be undefined.
[2023.01.09-08.34.05:666][671]LogNiagara: Error: Found circular dependency involving emitter 'VerticalInitiator' in system 'NS_SpellBlocking'. The execution order will be undefined.
[2023.01.09-08.34.05:687][671]LogNiagara: Error: Found circular dependency involving emitter 'VerticalInitiator' in system 'NS_SpellBlocking'. The execution order will be undefined.
[2023.01.09-08.34.05:707][671]LogNiagara: Error: Found circular dependency involving emitter 'VerticalInitiator' in system 'NS_SpellBlocking'. The execution order will be undefined.
[2023.01.09-08.34.05:727][671]LogNiagara: Error: Found circular dependency involving emitter 'VerticalInitiator' in system 'NS_SpellBlocking'. The execution order will be undefined.
[2023.01.09-08.34.05:747][671]LogNiagara: Error: Found circular dependency involving emitter 'VerticalInitiator' in system 'NS_SpellBlocking'. The execution order will be undefined.
[2023.01.09-08.34.05:767][671]LogNiagara: Error: Found circular dependency involving emitter 'VerticalInitiator' in system 'NS_SpellBlocking'. The execution order will be undefined.
[2023.01.09-08.34.05:787][671]LogNiagara: Error: Found circular dependency involving emitter 'VerticalInitiator' in system 'NS_SpellBlocking'. The execution order will be undefined.
[2023.01.09-08.34.05:807][671]LogNiagara: Error: Found circular dependency involving emitter 'VerticalInitiator' in system 'NS_SpellBlocking'. The execution order will be undefined.
[2023.01.09-08.34.05:826][671]LogNiagara: Error: Found circular dependency involving emitter 'VerticalInitiator' in system 'NS_SpellBlocking'. The execution order will be undefined.
[2023.01.09-08.34.05:846][671]LogNiagara: Error: Found circular dependency involving emitter 'VerticalInitiator' in system 'NS_SpellBlocking'. The execution order will be undefined.
[2023.01.09-08.34.05:868][671]LogNiagara: Error: Found circular dependency involving emitter 'VerticalInitiator' in system 'NS_SpellBlocking'. The execution order will be undefined.
[2023.01.09-08.34.05:887][671]LogNiagara: Error: Found circular dependency involving emitter 'VerticalInitiator' in system 'NS_SpellBlocking'. The execution order will be undefined.
[2023.01.09-08.34.05:908][671]LogNiagara: Error: Found circular dependency involving emitter 'VerticalInitiator' in system 'NS_SpellBlocking'. The execution order will be undefined.
[2023.01.09-08.34.05:927][671]LogNiagara: Error: Found circular dependency involving emitter 'VerticalInitiator' in system 'NS_SpellBlocking'. The execution order will be undefined.
[2023.01.09-08.34.05:946][671]LogNiagara: Error: Found circular dependency involving emitter 'VerticalInitiator' in system 'NS_SpellBlocking'. The execution order will be undefined.
[2023.01.09-08.34.05:966][671]LogNiagara: Error: Found circular dependency involving emitter 'VerticalInitiator' in system 'NS_SpellBlocking'. The execution order will be undefined.
[2023.01.09-08.34.05:986][671]LogNiagara: Error: Found circular dependency involving emitter 'VerticalInitiator' in system 'NS_SpellBlocking'. The execution order will be undefined.
[2023.01.09-08.34.06:006][671]LogNiagara: Error: Found circular dependency involving emitter 'VerticalInitiator' in system 'NS_SpellBlocking'. The execution order will be undefined.
[2023.01.09-08.34.06:762][695]LogNiagara: Error: Found circular dependency involving emitter 'VerticalInitiator' in system 'NS_SpellBlocking'. The execution order will be undefined.
[2023.01.09-08.34.06:784][695]LogNiagara: Error: Found circular dependency involving emitter 'VerticalInitiator' in system 'NS_SpellBlocking'. The execution order will be undefined.
[2023.01.09-08.34.06:804][695]LogNiagara: Error: Found circular dependency involving emitter 'VerticalInitiator' in system 'NS_SpellBlocking'. The execution order will be undefined.
[2023.01.09-08.34.06:824][695]LogNiagara: Error: Found circular dependency involving emitter 'VerticalInitiator' in system 'NS_SpellBlocking'. The execution order will be undefined.
[2023.01.09-08.34.07:090][700]LogNiagara: Error: Found circular dependency involving emitter 'VerticalInitiator' in system 'NS_SpellBlocking'. The execution order will be undefined.
[2023.01.09-08.34.07:111][700]LogNiagara: Error: Found circular dependency involving emitter 'VerticalInitiator' in system 'NS_SpellBlocking'. The execution order will be undefined.
[2023.01.09-08.34.07:131][700]LogNiagara: Error: Found circular dependency involving emitter 'VerticalInitiator' in system 'NS_SpellBlocking'. The execution order will be undefined.
[2023.01.09-08.34.07:427][706]LogNiagara: Error: Found circular dependency involving emitter 'VerticalInitiator' in system 'NS_SpellBlocking'. The execution order will be undefined.
[2023.01.09-08.34.09:195][768]LogNiagara: Error: Found circular dependency involving emitter 'VerticalInitiator' in system 'NS_SpellBlocking'. The execution order will be undefined.
[2023.01.09-08.34.09:215][768]LogNiagara: Error: Found circular dependency involving emitter 'VerticalInitiator' in system 'NS_SpellBlocking'. The execution order will be undefined.
